zip,city,state_id,state_name,population
2720,Fall River,MA,Massachusetts,31063
2721,Fall River,MA,Massachusetts,25922
2723,Fall River,MA,Massachusetts,17111
2724,Fall River,MA,Massachusetts,18758
2725,Somerset,MA,Massachusetts,2300
2726,Somerset,MA,Massachusetts,15946
2738,Marion,MA,Massachusetts,5312
2739,Mattapoisett,MA,Massachusetts,6563
2740,New Bedford,MA,Massachusetts,46336
2743,Acushnet,MA,Massachusetts,10476
2744,New Bedford,MA,Massachusetts,12549
2745,New Bedford,MA,Massachusetts,25013
2746,New Bedford,MA,Massachusetts,16791
2747,North Dartmouth,MA,Massachusetts,21500
2748,South Dartmouth,MA,Massachusetts,11501
2760,North Attleboro,MA,Massachusetts,29078
2762,Plainville,MA,Massachusetts,9872
2763,Attleboro Falls,MA,Massachusetts,1764
2764,North Dighton,MA,Massachusetts,4344
2766,Norton,MA,Massachusetts,19155
2767,Raynham,MA,Massachusetts,15337
2769,Rehoboth,MA,Massachusetts,12809
2770,Rochester,MA,Massachusetts,5716
2771,Seekonk,MA,Massachusetts,15573
2777,Swansea,MA,Massachusetts,17231
2779,Berkley,MA,Massachusetts,6789
2780,Taunton,MA,Massachusetts,52530
2790,Westport,MA,Massachusetts,16725
2791,Westport Point,MA,Massachusetts,316
2802,Albion,RI,Rhode Island,531
2804,Ashaway,RI,Rhode Island,2661
2806,Barrington,RI,Rhode Island,17113
2807,Block Island,RI,Rhode Island,829
2808,Bradford,RI,Rhode Island,2561
2809,Bristol,RI,Rhode Island,22317
2812,Carolina,RI,Rhode Island,1432
2813,Charlestown,RI,Rhode Island,8017
2814,Chepachet,RI,Rhode Island,7421
2815,Clayville,RI,Rhode Island,178
2816,Coventry,RI,Rhode Island,33246
2817,West Greenwich,RI,Rhode Island,6598
2818,East Greenwich,RI,Rhode Island,19869
2822,Exeter,RI,Rhode Island,6139
2823,Fiskeville,RI,Rhode Island,20
2824,Forestdale,RI,Rhode Island,375
2825,Foster,RI,Rhode Island,5861
2826,Glendale,RI,Rhode Island,615
2827,Greene,RI,Rhode Island,2441
2828,Greenville,RI,Rhode Island,7058
2829,Harmony,RI,Rhode Island,63
2830,Harrisville,RI,Rhode Island,6936
2831,Hope,RI,Rhode Island,3665
2832,Hope Valley,RI,Rhode Island,4950
2833,Hopkinton,RI,Rhode Island,662
2835,Jamestown,RI,Rhode Island,5545
2836,Kenyon,RI,Rhode Island,47
2837,Little Compton,RI,Rhode Island,3601
2838,Manville,RI,Rhode Island,4007
2839,Mapleville,RI,Rhode Island,1690
2840,Newport,RI,Rhode Island,23615
2841,Newport,RI,Rhode Island,1414
2842,Middletown,RI,Rhode Island,16920
2852,North Kingstown,RI,Rhode Island,23269
2857,North Scituate,RI,Rhode Island,8095
2858,Oakland,RI,Rhode Island,280
2859,Pascoag,RI,Rhode Island,6803
2860,Pawtucket,RI,Rhode Island,47372
2861,Pawtucket,RI,Rhode Island,27928
2863,Central Falls,RI,Rhode Island,22481
2864,Cumberland,RI,Rhode Island,36383
2865,Lincoln,RI,Rhode Island,18033
2871,Portsmouth,RI,Rhode Island,17635
2872,Prudence Island,RI,Rhode Island,105
2873,Rockville,RI,Rhode Island,89
2874,Saunderstown,RI,Rhode Island,6715
2875,Shannock,RI,Rhode Island,206
2876,Slatersville,RI,Rhode Island,444
2878,Tiverton,RI,Rhode Island,16260
2879,Wakefield,RI,Rhode Island,22628
2881,Kingston,RI,Rhode Island,7183
2882,Narragansett,RI,Rhode Island,12984
2885,Warren,RI,Rhode Island,11138
2886,Warwick,RI,Rhode Island,30925
2888,Warwick,RI,Rhode Island,18951
2889,Warwick,RI,Rhode Island,27533
2891,Westerly,RI,Rhode Island,21698
2892,West Kingston,RI,Rhode Island,5704
2893,West Warwick,RI,Rhode Island,31025
2894,Wood River Junction,RI,Rhode Island,554
2895,Woonsocket,RI,Rhode Island,43081
2896,North Smithfield,RI,Rhode Island,11683
2898,Wyoming,RI,Rhode Island,1745
2903,Providence,RI,Rhode Island,12309
2904,Providence,RI,Rhode Island,32462
2905,Providence,RI,Rhode Island,24780
2906,Providence,RI,Rhode Island,26327
2907,Providence,RI,Rhode Island,31427
2908,Providence,RI,Rhode Island,39661
2909,Providence,RI,Rhode Island,44445
2910,Cranston,RI,Rhode Island,23406
2911,North Providence,RI,Rhode Island,14963
2912,Providence,RI,Rhode Island,4824
2914,East Providence,RI,Rhode Island,21397
2915,Riverside,RI,Rhode Island,16848
2916,Rumford,RI,Rhode Island,8725
2917,Smithfield,RI,Rhode Island,15068
2918,Providence,RI,Rhode Island,2944
2919,Johnston,RI,Rhode Island,29473
2920,Cranston,RI,Rhode Island,36332
2921,Cranston,RI,Rhode Island,12673
3031,Amherst,NH,New Hampshire,11873
3032,Auburn,NH,New Hampshire,6031
3033,Brookline,NH,New Hampshire,5697
3034,Candia,NH,New Hampshire,4197
3036,Chester,NH,New Hampshire,5263
3037,Deerfield,NH,New Hampshire,4791
3038,Derry,NH,New Hampshire,34622
3042,Epping,NH,New Hampshire,7300
3043,Francestown,NH,New Hampshire,1347
3044,Fremont,NH,New Hampshire,4783
3045,Goffstown,NH,New Hampshire,14013
3046,Dunbarton,NH,New Hampshire,3055
3047,Greenfield,NH,New Hampshire,1816
3048,Greenville,NH,New Hampshire,3414
3049,Hollis,NH,New Hampshire,8530
3051,Hudson,NH,New Hampshire,25476
3052,Litchfield,NH,New Hampshire,8495
3053,Londonderry,NH,New Hampshire,25930
3054,Merrimack,NH,New Hampshire,27604
3055,Milford,NH,New Hampshire,16258
3057,Mont Vernon,NH,New Hampshire,2630
3060,Nashua,NH,New Hampshire,32223
3062,Nashua,NH,New Hampshire,28713
3063,Nashua,NH,New Hampshire,15630
3064,Nashua,NH,New Hampshire,14565
3070,New Boston,NH,New Hampshire,6143
3071,New Ipswich,NH,New Hampshire,5274
3076,Pelham,NH,New Hampshire,14333
3077,Raymond,NH,New Hampshire,10837
3079,Salem,NH,New Hampshire,30646
3082,Lyndeborough,NH,New Hampshire,1676
3084,Temple,NH,New Hampshire,1367
3086,Wilton,NH,New Hampshire,4183
3087,Windham,NH,New Hampshire,15922
3101,Manchester,NH,New Hampshire,3148
3102,Manchester,NH,New Hampshire,33755
3103,Manchester,NH,New Hampshire,37659
3104,Manchester,NH,New Hampshire,35274
3106,Hooksett,NH,New Hampshire,14923
3109,Manchester,NH,New Hampshire,10118
3110,Bedford,NH,New Hampshire,23580
3215,Waterville Valley,NH,New Hampshire,269
3216,Andover,NH,New Hampshire,2105
3217,Ashland,NH,New Hampshire,2207
3218,Barnstead,NH,New Hampshire,1202
3220,Belmont,NH,New Hampshire,7376
3221,Bradford,NH,New Hampshire,2210
3222,Bristol,NH,New Hampshire,6135
3223,Campton,NH,New Hampshire,3398
3224,Canterbury,NH,New Hampshire,2458
3225,Center Barnstead,NH,New Hampshire,3770
3226,Center Harbor,NH,New Hampshire,998
3227,Center Sandwich,NH,New Hampshire,1399
3229,Contoocook,NH,New Hampshire,5976
3230,Danbury,NH,New Hampshire,1539
3231,East Andover,NH,New Hampshire,80
3233,Elkins,NH,New Hampshire,171
3234,Epsom,NH,New Hampshire,4896
3235,Franklin,NH,New Hampshire,8843
3237,Gilmanton,NH,New Hampshire,2313
3238,Glencliff,NH,New Hampshire,52
3240,Grafton,NH,New Hampshire,1248
3241,Hebron,NH,New Hampshire,1115
3242,Henniker,NH,New Hampshire,6161
3243,Hill,NH,New Hampshire,924
3244,Hillsborough,NH,New Hampshire,8005
3245,Holderness,NH,New Hampshire,1927
3246,Laconia,NH,New Hampshire,17006
3249,Gilford,NH,New Hampshire,7785
3251,Lincoln,NH,New Hampshire,1484
3253,Meredith,NH,New Hampshire,6677
3254,Moultonborough,NH,New Hampshire,5089
3255,Newbury,NH,New Hampshire,1957
3256,New Hampton,NH,New Hampshire,2473
3257,New London,NH,New Hampshire,4503
3258,Chichester,NH,New Hampshire,2693
3259,North Sandwich,NH,New Hampshire,237
3260,North Sutton,NH,New Hampshire,908
3261,Northwood,NH,New Hampshire,4653
3262,North Woodstock,NH,New Hampshire,1172
3263,Pittsfield,NH,New Hampshire,4094
3264,Plymouth,NH,New Hampshire,6911
3266,Rumney,NH,New Hampshire,2075
3268,Salisbury,NH,New Hampshire,1469
3269,Sanbornton,NH,New Hampshire,2946
3273,South Sutton,NH,New Hampshire,277
3275,Suncook,NH,New Hampshire,12115
3276,Tilton,NH,New Hampshire,9046
3278,Warner,NH,New Hampshire,3024
3279,Warren,NH,New Hampshire,810
3280,Washington,NH,New Hampshire,1188
3281,Weare,NH,New Hampshire,9141
3282,Wentworth,NH,New Hampshire,1075
3284,Springfield,NH,New Hampshire,854
3285,Thornton,NH,New Hampshire,2763
3287,Wilmot,NH,New Hampshire,1424
3290,Nottingham,NH,New Hampshire,5304
3291,West Nottingham,NH,New Hampshire,0
3293,Woodstock,NH,New Hampshire,68
3301,Concord,NH,New Hampshire,33987
3303,Concord,NH,New Hampshire,16368
3304,Bow,NH,New Hampshire,8295
3307,Loudon,NH,New Hampshire,5683
3431,Keene,NH,New Hampshire,25035
3440,Antrim,NH,New Hampshire,2622
3441,Ashuelot,NH,New Hampshire,389
3442,Bennington,NH,New Hampshire,1494
3443,Chesterfield,NH,New Hampshire,421
3444,Dublin,NH,New Hampshire,1614
3445,Sullivan,NH,New Hampshire,699
3446,Swanzey,NH,New Hampshire,6486
3447,Fitzwilliam,NH,New Hampshire,2317
3448,Gilsum,NH,New Hampshire,719
3449,Hancock,NH,New Hampshire,1806
3450,Harrisville,NH,New Hampshire,942
3451,Hinsdale,NH,New Hampshire,3987
3452,Jaffrey,NH,New Hampshire,5413
3455,Marlborough,NH,New Hampshire,2148
3456,Marlow,NH,New Hampshire,848
3457,Nelson,NH,New Hampshire,720
3458,Peterborough,NH,New Hampshire,6914
3461,Rindge,NH,New Hampshire,6482
3462,Spofford,NH,New Hampshire,1760
3464,Stoddard,NH,New Hampshire,965
3465,Troy,NH,New Hampshire,2034
3466,West Chesterfield,NH,New Hampshire,1411
3467,Westmoreland,NH,New Hampshire,2146
3470,Winchester,NH,New Hampshire,5038
3561,Littleton,NH,New Hampshire,6031
3570,Berlin,NH,New Hampshire,9473
3574,Bethlehem,NH,New Hampshire,2545
3575,Bretton Woods,NH,New Hampshire,0
3576,Colebrook,NH,New Hampshire,2740
3579,Errol,NH,New Hampshire,407
3580,Franconia,NH,New Hampshire,1479
3581,Gorham,NH,New Hampshire,3243
3582,Groveton,NH,New Hampshire,2218
3583,Jefferson,NH,New Hampshire,1001
3584,Lancaster,NH,New Hampshire,3439
3585,Lisbon,NH,New Hampshire,2537
3586,Sugar Hill,NH,New Hampshire,625
3588,Milan,NH,New Hampshire,1674
3590,North Stratford,NH,New Hampshire,1140
3592,Pittsburg,NH,New Hampshire,972
3593,Randolph,NH,New Hampshire,423
3595,Twin Mountain,NH,New Hampshire,715
3597,West Stewartstown,NH,New Hampshire,553
3598,Whitefield,NH,New Hampshire,3439
3601,Acworth,NH,New Hampshire,407
3602,Alstead,NH,New Hampshire,2415
3603,Charlestown,NH,New Hampshire,5272
3604,Drewsville,NH,New Hampshire,0
3605,Lempster,NH,New Hampshire,863
3607,South Acworth,NH,New Hampshire,315
3608,Walpole,NH,New Hampshire,3053
3609,North Walpole,NH,New Hampshire,618
3740,Bath,NH,New Hampshire,1049
3741,Canaan,NH,New Hampshire,4102
3743,Claremont,NH,New Hampshire,13673
3745,Cornish,NH,New Hampshire,1771
3748,Enfield,NH,New Hampshire,4568
3750,Etna,NH,New Hampshire,1139
3751,Georges Mills,NH,New Hampshire,382
3752,Goshen,NH,New Hampshire,982
3753,Grantham,NH,New Hampshire,3478
3755,Hanover,NH,New Hampshire,10563
3765,Haverhill,NH,New Hampshire,667
3766,Lebanon,NH,New Hampshire,10702
3768,Lyme,NH,New Hampshire,1672
3770,Meriden,NH,New Hampshire,576
3771,Monroe,NH,New Hampshire,807
3773,Newport,NH,New Hampshire,7905
3774,North Haverhill,NH,New Hampshire,1606
3777,Orford,NH,New Hampshire,1289
3779,Piermont,NH,New Hampshire,928
3780,Pike,NH,New Hampshire,599
3781,Plainfield,NH,New Hampshire,1917
3782,Sunapee,NH,New Hampshire,3104
3784,West Lebanon,NH,New Hampshire,4057
3785,Woodsville,NH,New Hampshire,2141
3801,Portsmouth,NH,New Hampshire,23231
3809,Alton,NH,New Hampshire,3684
3810,Alton Bay,NH,New Hampshire,2269
3811,Atkinson,NH,New Hampshire,7222
3812,Bartlett,NH,New Hampshire,909
3813,Center Conway,NH,New Hampshire,3897
3814,Center Ossipee,NH,New Hampshire,2392
3816,Center Tuftonboro,NH,New Hampshire,1441
3817,Chocorua,NH,New Hampshire,1008
3818,Conway,NH,New Hampshire,3930
3819,Danville,NH,New Hampshire,4325
3820,Dover,NH,New Hampshire,33150
3823,Madbury,NH,New Hampshire,2121
3824,Durham,NH,New Hampshire,15054
3825,Barrington,NH,New Hampshire,9420
3826,East Hampstead,NH,New Hampshire,2944
3827,East Kingston,NH,New Hampshire,3213
3830,East Wakefield,NH,New Hampshire,1733
3832,Eaton Center,NH,New Hampshire,423
3833,Exeter,NH,New Hampshire,22676
3835,Farmington,NH,New Hampshire,6800
3836,Freedom,NH,New Hampshire,1369
3837,Gilmanton Iron Works,NH,New Hampshire,1684
3838,Glen,NH,New Hampshire,1152
3839,Rochester,NH,New Hampshire,4150
3840,Greenland,NH,New Hampshire,4070
3841,Hampstead,NH,New Hampshire,6282
3842,Hampton,NH,New Hampshire,16180
3844,Hampton Falls,NH,New Hampshire,2357
3845,Intervale,NH,New Hampshire,1172
3846,Jackson,NH,New Hampshire,1043
3847,Kearsarge,NH,New Hampshire,198
3848,Kingston,NH,New Hampshire,6261
3849,Madison,NH,New Hampshire,1451
3850,Melvin Village,NH,New Hampshire,320
3851,Milton,NH,New Hampshire,4286
3852,Milton Mills,NH,New Hampshire,245
3853,Mirror Lake,NH,New Hampshire,687
3854,New Castle,NH,New Hampshire,948
3855,New Durham,NH,New Hampshire,2735
3856,Newfields,NH,New Hampshire,2010
3857,Newmarket,NH,New Hampshire,9431
3858,Newton,NH,New Hampshire,4825
3860,North Conway,NH,New Hampshire,3780
3861,Lee,NH,New Hampshire,4558
3862,North Hampton,NH,New Hampshire,4563
3864,Ossipee,NH,New Hampshire,2047
3865,Plaistow,NH,New Hampshire,7850
3867,Rochester,NH,New Hampshire,22886
3868,Rochester,NH,New Hampshire,5830
3869,Rollinsford,NH,New Hampshire,2452
3870,Rye,NH,New Hampshire,5092
3871,Rye Beach,NH,New Hampshire,459
3872,Sanbornville,NH,New Hampshire,3890
3873,Sandown,NH,New Hampshire,6590
3874,Seabrook,NH,New Hampshire,8613
3875,Silver Lake,NH,New Hampshire,1052
3878,Somersworth,NH,New Hampshire,12145
3882,Effingham,NH,New Hampshire,1758
3883,South Tamworth,NH,New Hampshire,556
3884,Strafford,NH,New Hampshire,4271
3885,Stratham,NH,New Hampshire,7742
3886,Tamworth,NH,New Hampshire,1322
3887,Union,NH,New Hampshire,2007
3890,West Ossipee,NH,New Hampshire,52
3894,Wolfeboro,NH,New Hampshire,6577
3897,Wonalancet,NH,New Hampshire,8
3901,Berwick,ME,Maine,8094
3902,Cape Neddick,ME,Maine,2530
3903,Eliot,ME,Maine,6978
3904,Kittery,ME,Maine,8310
3905,Kittery Point,ME,Maine,1970
3906,North Berwick,ME,Maine,5275
3907,Ogunquit,ME,Maine,1264
3908,South Berwick,ME,Maine,7384
3909,York,ME,Maine,11021
3910,York Beach,ME,Maine,0
3911,York Harbor,ME,Maine,322
4001,Acton,ME,Maine,2695
4002,Alfred,ME,Maine,7695
4003,Bailey Island,ME,Maine,90
4005,Biddeford,ME,Maine,24698
4006,Biddeford Pool,ME,Maine,72
4008,Bowdoinham,ME,Maine,3115
4009,Bridgton,ME,Maine,5357
4010,Brownfield,ME,Maine,1743
4011,Brunswick,ME,Maine,22081
4015,Casco,ME,Maine,3656
4017,Chebeague Island,ME,Maine,568
4019,Cliff Island,ME,Maine,54
4020,Cornish,ME,Maine,1948
4021,Cumberland Center,ME,Maine,6629
4022,Denmark,ME,Maine,1149
4024,East Baldwin,ME,Maine,414
4027,Lebanon,ME,Maine,6569
4029,Sebago,ME,Maine,2124
4030,East Waterboro,ME,Maine,2795
4032,Freeport,ME,Maine,8736
4037,Fryeburg,ME,Maine,3949
4038,Gorham,ME,Maine,18192
4039,Gray,ME,Maine,8004
4040,Harrison,ME,Maine,2963
4041,Hiram,ME,Maine,1757
4042,Hollis Center,ME,Maine,4824
4043,Kennebunk,ME,Maine,11692
4046,Kennebunkport,ME,Maine,8035
4047,Parsonsfield,ME,Maine,1704
4048,Limerick,ME,Maine,3315
4049,Limington,ME,Maine,3971
4050,Long Island,ME,Maine,300
4051,Lovell,ME,Maine,1291
4055,Naples,ME,Maine,3949
4056,Newfield,ME,Maine,131
4057,North Bridgton,ME,Maine,180
4061,North Waterboro,ME,Maine,3105
4062,Windham,ME,Maine,19041
4063,Ocean Park,ME,Maine,565
4064,Old Orchard Beach,ME,Maine,8585
4066,Orrs Island,ME,Maine,845
4068,Porter,ME,Maine,1566
4069,Pownal,ME,Maine,1551
4071,Raymond,ME,Maine,4922
4072,Saco,ME,Maine,20636
4073,Sanford,ME,Maine,17385
4074,Scarborough,ME,Maine,22527
4076,Shapleigh,ME,Maine,2954
4079,Harpswell,ME,Maine,4094
4083,Springvale,ME,Maine,4710
4084,Standish,ME,Maine,7695
4085,Steep Falls,ME,Maine,2822
4086,Topsham,ME,Maine,9644
4087,Waterboro,ME,Maine,2122
4088,Waterford,ME,Maine,1300
4090,Wells,ME,Maine,11544
4091,West Baldwin,ME,Maine,751
4092,Westbrook,ME,Maine,20484
4093,Buxton,ME,Maine,8451
4095,West Newfield,ME,Maine,1382
4096,Yarmouth,ME,Maine,9006
4097,North Yarmouth,ME,Maine,4173
4101,Portland,ME,Maine,18128
4102,Portland,ME,Maine,17642
4103,Portland,ME,Maine,31705
4105,Falmouth,ME,Maine,12557
4106,South Portland,ME,Maine,26966
4107,Cape Elizabeth,ME,Maine,9581
4108,Peaks Island,ME,Maine,788
4109,Portland,ME,Maine,188
4110,Cumberland Foreside,ME,Maine,1917
4210,Auburn,ME,Maine,24294
4216,Andover,ME,Maine,602
4217,Bethel,ME,Maine,3285
4219,Bryant Pond,ME,Maine,1228
4220,Buckfield,ME,Maine,3815
4221,Canton,ME,Maine,1072
4222,Durham,ME,Maine,4203
4224,Dixfield,ME,Maine,3077
4226,East Andover,ME,Maine,73
4227,East Dixfield,ME,Maine,16
4231,Stoneham,ME,Maine,297
4234,East Wilton,ME,Maine,0
4236,Greene,ME,Maine,4390
4237,Hanover,ME,Maine,220
4238,Hebron,ME,Maine,1175
4239,Jay,ME,Maine,4644
4240,Lewiston,ME,Maine,37886
4250,Lisbon,ME,Maine,4808
4252,Lisbon Falls,ME,Maine,4908
4253,Livermore,ME,Maine,1847
4254,Livermore Falls,ME,Maine,3076
4255,Greenwood,ME,Maine,676
4256,Mechanic Falls,ME,Maine,3108
4257,Mexico,ME,Maine,2772
4258,Minot,ME,Maine,2774
4259,Monmouth,ME,Maine,3493
4260,New Gloucester,ME,Maine,5733
4261,Newry,ME,Maine,300
4263,Leeds,ME,Maine,2371
4265,North Monmouth,ME,Maine,645
4267,North Waterford,ME,Maine,17
4268,Norway,ME,Maine,5168
4270,Oxford,ME,Maine,6200
4271,Paris,ME,Maine,0
4274,Poland,ME,Maine,5920
4275,Roxbury,ME,Maine,606
4276,Rumford,ME,Maine,5918
4280,Sabattus,ME,Maine,6886
4281,South Paris,ME,Maine,5268
4282,Turner,ME,Maine,5852
4284,Wayne,ME,Maine,1096
4285,Weld,ME,Maine,513
4286,West Bethel,ME,Maine,0
4287,Bowdoin,ME,Maine,3180
4289,West Paris,ME,Maine,1901
4290,Peru,ME,Maine,1498
4292,Sumner,ME,Maine,996
4294,Wilton,ME,Maine,3978
4330,Augusta,ME,Maine,26517
4341,Coopers Mills,ME,Maine,39
4342,Dresden,ME,Maine,1639
4344,Farmingdale,ME,Maine,3001
4345,Gardiner,ME,Maine,12363
4346,Randolph,ME,Maine,1479
4347,Hallowell,ME,Maine,2570
4348,Jefferson,ME,Maine,3497
4349,Kents Hill,ME,Maine,1343
4350,Litchfield,ME,Maine,3635
4351,Manchester,ME,Maine,2464
4352,Mount Vernon,ME,Maine,1728
4353,Whitefield,ME,Maine,2343
4354,Palermo,ME,Maine,1420
4355,Readfield,ME,Maine,2628
4357,Richmond,ME,Maine,3555
4358,South China,ME,Maine,4475
4359,South Gardiner,ME,Maine,375
4360,Vienna,ME,Maine,562
4363,Windsor,ME,Maine,2666
4364,Winthrop,ME,Maine,6153
4401,Bangor,ME,Maine,44418
4406,Abbot,ME,Maine,739
4408,Aurora,ME,Maine,230
4410,Bradford,ME,Maine,1180
4411,Bradley,ME,Maine,1561
4412,Brewer,ME,Maine,9654
4413,Brookton,ME,Maine,225
4414,Brownville,ME,Maine,1743
4415,Brownville Junction,ME,Maine,316
4416,Bucksport,ME,Maine,5503
4417,Burlington,ME,Maine,386
4418,Greenbush,ME,Maine,1702
4419,Carmel,ME,Maine,2901
4421,Castine,ME,Maine,1222
4422,Charleston,ME,Maine,1189
4424,Danforth,ME,Maine,1065
4426,Dover Foxcroft,ME,Maine,4975
4427,Corinth,ME,Maine,2942
4428,Eddington,ME,Maine,3374
4429,Holden,ME,Maine,4993
4430,East Millinocket,ME,Maine,1545
4431,East Orland,ME,Maine,45
4434,Etna,ME,Maine,1245
4435,Exeter,ME,Maine,1132
4438,Frankfort,ME,Maine,1229
4441,Greenville,ME,Maine,1866
4442,Greenville Junction,ME,Maine,132
4443,Guilford,ME,Maine,2152
4444,Hampden,ME,Maine,9322
4448,Howland,ME,Maine,1489
4449,Hudson,ME,Maine,1144
4450,Kenduskeag,ME,Maine,1306
4451,Kingman,ME,Maine,240
4453,Lagrange,ME,Maine,839
4454,Lambert Lake,ME,Maine,10
4455,Lee,ME,Maine,934
4456,Levant,ME,Maine,3012
4457,Lincoln,ME,Maine,5755
4459,Mattawamkeag,ME,Maine,703
4460,Medway,ME,Maine,1144
4461,Milford,ME,Maine,3083
4462,Millinocket,ME,Maine,4462
4463,Milo,ME,Maine,2649
4464,Monson,ME,Maine,561
4468,Old Town,ME,Maine,9163
4469,Orono,ME,Maine,3310
4471,Orient,ME,Maine,597
4472,Orland,ME,Maine,1857
4473,Orono,ME,Maine,8383
4474,Orrington,ME,Maine,3837
4475,Passadumkeag,ME,Maine,380
4476,Penobscot,ME,Maine,1127
4478,Rockwood,ME,Maine,491
4479,Sangerville,ME,Maine,1103
4481,Sebec,ME,Maine,487
4485,Shirley Mills,ME,Maine,205
4487,Springfield,ME,Maine,742
4488,Stetson,ME,Maine,1087
4489,Stillwater,ME,Maine,366
4490,Topsfield,ME,Maine,240
4491,Vanceboro,ME,Maine,158
4492,Waite,ME,Maine,185
4493,West Enfield,ME,Maine,1790
4495,Winn,ME,Maine,273
4496,Winterport,ME,Maine,3839
4497,Wytopitlock,ME,Maine,319
4530,Bath,ME,Maine,11564
4535,Alna,ME,Maine,829
4537,Boothbay,ME,Maine,1687
4538,Boothbay Harbor,ME,Maine,1688
4539,Bristol,ME,Maine,1524
4541,Chamberlain,ME,Maine,44
4543,Damariscotta,ME,Maine,2249
4544,East Boothbay,ME,Maine,872
4547,Friendship,ME,Maine,1276
4548,Georgetown,ME,Maine,913
4551,Bremen,ME,Maine,851
4553,Newcastle,ME,Maine,1773
4554,New Harbor,ME,Maine,562
4555,Nobleboro,ME,Maine,1760
4556,Edgecomb,ME,Maine,1344
4558,Pemaquid,ME,Maine,291
4562,Phippsburg,ME,Maine,1987
4563,Cushing,ME,Maine,1407
4564,Round Pond,ME,Maine,477
4568,South Bristol,ME,Maine,487
4570,Squirrel Island,ME,Maine,0
4571,Trevett,ME,Maine,517
4572,Waldoboro,ME,Maine,5228
4573,Walpole,ME,Maine,518
4574,Washington,ME,Maine,1618
